"customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status"
585468,56,"F",1,"Post-Graduate","Married","40-60K",38,3485,"Blue",1,2,1,1465,2020,0.653,4776,87,1.023,0.42,"open"
956126,37,NA,3,"High School","Unknown","80-120K",19,2273,"Blue",1,2,2,0,2273,0.828,7899,79,0.646,0,"open"
925833,52,"F",2,"Graduate","Single","Unknown",41,3608,"Blue",2,3,3,2517,1091,1.057,4907,53,0.559,0.698,"closed"
981539,62,"F",0,"Graduate","Divorced","below 40K",56,2230,"Blue",3,1,1,1716,514,0.811,4027,75,0.5,0.77,"open"
746110,61,"M",0,"Unknown","Single","60-80K",48,20803,"Blue",3,2,4,1446,19357,0.736,2073,43,0.654,0.07,"open"
458598,41,"F",2,"Graduate","Married","below 40K",30,2157,"Blue",6,2,4,721,1436,0.769,4250,85,0.889,0.334,"open"
346624,45,"F",5,"Unknown","Divorced","40-60K",33,1438.3,"Blue",2,2,3,0,1438.3,0.739,5346,84,0.787,0,"open"
290495,48,"M",3,"Graduate","Married","60-80K",42,6085,"Blue",6,1,3,930,5155,1.307,3154,59,0.967,0.153,"open"
634090,42,"F",2,"Unknown","Single","below 40K",36,1696,"Blue",5,3,4,0,1696,0.666,4397,70,0.628,0,"open"
931932,50,"M",0,"High School","Divorced","40-60K",29,5530,"Blue",5,3,2,2034,3496,0.647,4836,68,0.744,0.368,"open"
171323,54,"M",2,"Unknown","Married","40-60K",44,2902,"Blue",4,3,2,2517,385,0.821,996,26,0.444,0.867,"closed"
311686,44,"M",2,"Unknown","Unknown",NA,39,22075,"Blue",5,3,3,1506,20569,0.794,2337,40,0.818,0.068,"open"
285249,39,"M",1,"Unknown","Married","80-120K",36,2899,"Blue",6,2,3,1999,900,0.832,1687,35,0.591,0.69,"open"
799831,50,"M",3,"Graduate","Single","120K and more",42,33996,"Blue",3,1,3,949,33047,0.846,3569,77,0.571,0.028,"open"
785413,42,"F",4,"High School","Single","below 40K",19,1438.3,"Blue",3,2,0,0,1438.3,0.676,3786,67,0.523,0,"open"
485944,46,NA,5,"College","Married","60-80K",39,24248,"Blue",3,2,3,1020,23228,1.19,NA,84,0.75,0.042,"open"
997209,42,"F",4,"Uneducated","Single","below 40K",24,3428,"Blue",12,2,2,2209,1219,0.671,4751,87,0.642,0.644,"open"
969375,48,"F",2,"High School","Married","Unknown",27,4009,"Blue",3,1,2,1361,2648,0.886,4506,80,0.86,0.339,"open"
473514,40,"F",4,"College","Married","40-60K",24,2606,"Blue",5,3,2,1818,788,0.703,1999,50,1.174,0.698,"open"
294001,50,"M",2,"Graduate","Married","80-120K",42,34516,"Silver",2,3,3,2517,31999,0.759,8186,85,0.635,0.073,"open"
747222,48,NA,4,"Unknown","Single","Unknown",37,3829,"Blue",1,2,1,836,2993,0.731,4313,85,0.545,0.218,"open"
942135,46,"M",4,"Graduate","Married","80-120K",36,19539,"Blue",2,1,1,1043,1128,0.7,4531,88,0.833,0.48,"open"
951971,50,"F",1,"College","Married","Unknown",37,1461,"Blue",2,2,3,0,1461,0.563,2176,40,0.379,0,"closed"
222233,43,"F",3,"Unknown","Married","below 40K",27,3541,"Blue",1,2,2,1042,2499,0.774,14511,123,0.708,0.294,"open"
912630,56,"F",2,"Graduate","Unknown","Unknown",45,5264,"Blue",5,1,3,0,5264,0.852,4943,70,0.795,0,"open"
642629,45,NA,5,"High School","Married","60-80K",37,15626,"Blue",3,1,3,1148,14478,1.028,3386,65,0.711,0.073,"open"
839238,49,"M",3,"Post-Graduate","Single","60-80K",44,15027,"Blue",3,1,5,0,15027,0.811,3533,59,0.788,0,"open"
290577,56,NA,2,"Post-Graduate","Married","below 40K",48,4930,"Blue",6,1,2,2259,2671,1.134,2194,53,0.606,0.458,"open"
269895,50,"F",3,"High School","Married","below 40K",36,1572,"Blue",2,3,3,0,1572,0.74,2447,41,0.577,0,"closed"
885865,26,"F",1,"Graduate","Single",NA,20,1438.3,"Blue",6,3,3,673,765.3,0.595,2167,48,2.06,0.468,"open"
992267,42,"F",2,"Doctorate","Married","Unknown",30,14828,"Blue",4,3,5,1513,13315,0.748,15572,113,0.614,0.102,"open"
736954,52,"F",3,"Doctorate","Single",NA,36,24703,"Blue",3,2,1,1085,23618,0.998,4776,63,0.575,0.044,"open"
351813,64,NA,1,"Graduate","Single","below 40K",45,4417,"Blue",5,3,2,0,4417,0.904,4253,72,0.895,0,"open"
868791,32,"M",2,"Graduate","Divorced","80-120K",26,29961,"Blue",5,1,3,789,29172,0.833,2337,69,0.605,0.026,"open"
464307,41,"M",5,"Graduate","Married","80-120K",37,12578,"Blue",1,3,2,2517,10061,0.875,8362,82,0.64,0.2,"open"
264870,52,NA,2,"Graduate","Married","60-80K",41,2628,"Blue",4,3,3,2195,433,0.635,3608,68,0.417,0.835,"open"
157376,55,"F",1,"College","Single","below 40K",36,12633,"Silver",3,1,3,1661,10972,0.718,14378,98,0.69,0.131,"open"
737529,57,"F",5,"Graduate","Married","40-60K",49,3301,"Blue",4,2,2,2517,784,0.842,3939,69,1.226,0.762,"open"
764722,49,NA,3,"Graduate","Married","80-120K",40,4576,"Blue",4,2,3,193,4383,0.85,3100,54,0.742,0.042,"closed"
922268,53,"M",2,"High School","Married","120K and more",46,7474,"Blue",4,3,1,0,7474,0.858,732,21,0.615,0,"closed"
462731,52,"F",1,"Uneducated","Single","below 40K",37,1717,"Blue",5,3,4,0,1717,1.028,3004,46,0.586,0,"closed"
732827,54,"F",2,"Graduate","Married","Unknown",46,3014,"Blue",5,3,2,794,2220,0.5,1488,30,0.579,0.263,"open"
990283,41,"M",3,"Uneducated","Single","80-120K",28,7142,"Blue",1,3,3,1917,5225,0.727,7892,83,0.729,0.268,"open"
978904,43,"M",2,"High School","Single",NA,35,1849,"Blue",5,2,2,1293,556,0.835,4678,71,0.972,0.699,"open"
583640,48,"F",4,"Graduate","Married","40-60K",43,21163,"Silver",3,1,0,2517,18646,0.569,1732,35,0.458,0.119,"open"
948973,45,"M",5,"College","Single","80-120K",35,33755,"Blue",4,2,1,2301,31454,0.751,3458,71,0.651,0.068,"open"
840201,36,"M",4,"College","Single","120K and more",36,28200,"Blue",5,3,3,765,27435,0.68,2507,64,0.641,0.027,"open"
552236,55,"M",2,"Uneducated","Married","120K and more",48,30967,"Blue",5,2,3,817,30150,0.378,1473,35,0.522,0.026,"open"
615479,33,"F",1,"Doctorate","Unknown","below 40K",24,15987,"Gold",2,3,2,1992,13995,0.739,8302,81,0.841,0.125,"open"
160935,55,"M",0,"Doctorate","Married","80-120K",36,8276,"Blue",3,1,3,1671,6605,0.359,1409,25,0.25,0.202,"open"
531679,42,"M",3,"Graduate","Married",NA,36,34516,"Blue",1,1,3,781,33735,0.803,853,12,0.091,0.023,"closed"
170056,42,"M",2,"Graduate","Married","60-80K",35,2131,"Blue",6,1,2,1288,843,0.797,NA,81,0.841,0.604,"open"
115507,55,"F",2,"Doctorate","Married","below 40K",36,10858,"Silver",3,2,1,0,10858,0.787,14475,111,0.682,0,"open"
205051,64,"F",1,"Graduate","Single","40-60K",56,5152,"Blue",5,2,4,948,4204,0.953,4074,72,1.057,0.184,"open"
905759,51,"F",3,"Graduate","Married","below 40K",46,2016,"Blue",1,4,3,395,1621,0.711,2473,44,0.571,0.196,"closed"
665472,42,"F",2,"High School","Married","Unknown",30,1898,"Blue",5,3,2,725,1173,0.664,5051,64,1.065,0.382,"open"
148978,56,"F",4,"High School","Married","40-60K",36,2072,"Blue",5,1,1,1543,529,0.486,1265,32,0.391,0.745,"open"
306466,39,"F",2,"Graduate","Divorced","below 40K",31,6798,"Blue",5,3,4,918,5880,0.671,3961,69,0.605,0.135,"open"
810498,56,"F",1,"Graduate","Married","Unknown",50,5338,"Blue",2,3,3,0,5338,0.919,4139,69,0.865,0,"open"
581991,40,NA,4,"Graduate","Married","below 40K",34,2577,"Blue",3,1,2,1812,765,0.666,4134,62,0.824,0.703,"open"
234742,47,"F",2,"Graduate","Married","below 40K",36,1693,"Blue",6,3,2,1088,605,0.532,14728,40,0.739,0.643,"closed"
564936,38,"F",3,"Unknown","Unknown","40-60K",36,3509,"Blue",6,1,3,1819,1690,0.894,4712,84,0.909,0.518,"open"
981402,46,"F",3,"High School","Single","Unknown",36,34516,"Silver",4,2,3,154,34362,0.602,1987,46,0.586,0.004,"closed"
321965,55,"F",2,"College","Single","Unknown",49,1438.3,"Blue",1,0,6,0,1438.3,0.608,NA,57,0.727,0,"closed"
473012,62,NA,1,"Unknown","Married","below 40K",56,1438.3,"Blue",6,0,0,0,1438.3,0.813,1951,44,1.095,0,"open"
161019,38,"M",2,"Graduate","Married","60-80K",36,1438.3,"Blue",2,3,2,0,1438.3,0.461,NA,42,0.5,0,"closed"
341744,49,"M",3,"Post-Graduate","Single","60-80K",42,14895,"Blue",2,4,2,0,14895,1.043,NA,53,0.559,0,"closed"
644085,54,"F",3,"High School","Married","40-60K",49,1438.3,"Blue",5,1,2,886,552.3,0.822,4385,91,0.717,0.616,"open"
322888,42,"M",2,"Post-Graduate","Single","60-80K",26,20803,"Blue",6,2,3,1747,19056,0.311,4012,60,0.429,0.084,"open"
122875,47,"F",3,"College","Married","below 40K",36,3300,"Blue",5,4,2,2517,783,0.94,3784,55,1.115,0.763,"open"
423436,34,"F",2,"Doctorate","Single",NA,28,1438.3,"Blue",3,3,2,0,1438.3,0.892,3044,91,0.896,0,"open"
341786,52,"M",0,"Unknown","Married","60-80K",46,2742,"Blue",3,2,4,2184,558,0.592,3829,72,0.532,0.796,"open"
451835,39,"F",4,"Graduate","Single","Unknown",23,1811,"Blue",1,3,2,0,1811,0.835,4934,70,0.628,0,"open"
898937,51,"M",1,"Uneducated","Single","120K and more",36,8671,"Blue",2,1,3,590,8081,0.693,4399,72,0.756,0.068,"open"
958073,42,"M",4,"Uneducated","Single","80-120K",36,10374,"Blue",3,2,3,599,9775,0.635,4240,63,0.853,0.058,"open"
981958,57,"F",3,"High School","Married","below 40K",36,3999,"Blue",3,3,1,721,3278,0.847,108101,102,0.672,0.18,"open"
492629,40,"M",3,"Uneducated","Single","40-60K",33,21308,"Silver",4,1,3,564,20744,0.448,1322,38,0.652,0.026,"open"
477779,41,"F",2,"Uneducated","Married","below 40K",33,3893,"Blue",3,3,3,1157,2736,1.169,1536,39,0.773,0.297,"open"
914039,41,"F",5,"Graduate","Married","below 40K",31,7531,"Blue",2,3,1,1692,5839,0.771,7768,92,0.878,0.225,"open"
352069,57,"M",3,"Graduate","Single","120K and more",49,32676,"Blue",5,3,3,2134,30542,0.797,3990,88,0.76,0.065,"open"
535162,37,"M",3,"Graduate","Married","40-60K",36,3908,"Blue",36,4,1,1629,2279,0.775,1903,30,0.5,0.417,"open"
950253,46,"F",4,"Graduate","Married","below 40K",38,1485,"Blue",3,3,2,736,749,0.622,4198,65,0.912,0.496,"open"
509863,54,"M",2,"High School","Married","80-120K",49,14015,"Blue",3,1,4,2065,11950,0.704,1903,49,0.633,0.147,"open"
128864,34,"F",1,"High School","Single","Unknown",22,10253,"Blue",6,1,0,1857,8396,1.193,3042,66,0.941,0.181,"open"
901904,39,"M",3,"Unknown","Single","80-120K",23,2718,"Blue",6,1,4,2156,562,0.668,NA,36,0.44,0.793,"open"
106429,36,"M",3,"College","Married","40-60K",31,2220,"Blue",6,2,4,1337,883,0.768,1685,44,0.375,0.602,"open"
309812,37,"M",4,"Graduate","Married","80-120K",26,2846,"Blue",6,2,3,1818,1028,0.711,NA,37,1.176,0.639,"open"
599388,45,"M",2,"Uneducated","Unknown","80-120K",41,23271,"Blue",6,2,2,1262,22009,0.718,1402,34,0.889,0.054,"open"
804099,44,"M",3,"Graduate","Single","80-120K",33,4131,"Blue",6,3,3,785,3346,0.543,906,22,1.2,0.19,"open"
758423,40,"M",2,"Unknown","Single","40-60K",36,4947,"Blue",6,6,1,0,4947,0.751,4497,84,0.826,0,"open"
822440,50,"M",3,"Post-Graduate","Single","120K and more",31,3234,"Blue",4,1,2,1486,1748,0.868,1354,28,0.647,0.459,"open"
271737,54,"F",2,"Unknown","Married","Unknown",49,1812,"Blue",2,4,3,1798,14,0.735,2921,44,0.692,0.992,"closed"
891449,41,"M",3,"Post-Graduate","Married","60-80K",34,2624,"Blue",4,2,2,1319,1305,0.768,4189,74,0.609,0.503,"open"
615226,42,"M",2,"Graduate","Married","80-120K",31,12386,"Blue",4,2,3,980,11406,0.656,3274,69,0.568,0.079,"open"
168070,64,"M",1,"Graduate","Single","below 40K",56,2586,"Blue",3,1,5,0,2586,0.631,3435,65,2.925,0,"open"
977715,41,"M",3,"Doctorate","Single",NA,29,24001,"Blue",2,2,3,1629,22372,0.965,9102,75,0.974,0.068,"closed"
900518,65,NA,0,"High School","Single","40-60K",53,2507,"Blue",3,2,2,1613,894,1.082,3325,67,0.675,0.643,"open"
685754,44,"F",4,"Uneducated","Married","below 40K",26,4726,"Blue",4,1,2,1551,3175,0.544,3658,70,0.628,0.328,"open"
460744,56,"F",0,"Post-Graduate","Married","below 40K",51,3617,"Blue",4,2,3,878,2739,0.777,5416,76,0.9,0.243,"open"
208081,41,"F",4,"Post-Graduate","Single","below 40K",36,2968,"Blue",5,4,1,1873,1095,1.11,5171,85,0.889,0.631,"open"
365149,57,"F",3,"Doctorate","Single","below 40K",44,1737,"Blue",5,3,2,813,924,0.756,3669,58,0.812,0.468,"open"
109072,39,"M",1,"Unknown","Divorced","80-120K",34,3766,"Blue",6,1,3,1049,2717,0.666,1514,51,0.645,0.279,"open"
690044,40,"M",4,"Unknown","Unknown","80-120K",27,22863,"Blue",4,3,2,927,21936,0.569,4071,69,0.725,0.041,"open"
463102,59,"M",2,"High School","Married","below 40K",42,4328,"Blue",3,3,5,670,3658,0.396,1580,54,0.543,0.155,"open"
299998,40,"F",3,"High School","Single","40-60K",36,5124,"Blue",5,3,2,2235,2889,0.542,1158,42,0.355,0.436,"open"
890672,54,"F",4,"Graduate","Married","Unknown",43,3805,"Blue",3,2,3,821,2984,0.807,4326,67,0.811,0.216,"open"
309440,41,NA,2,"Doctorate","Married","Unknown",28,32250,"Silver",1,3,3,1289,30961,0.703,15785,100,0.786,0.04,"open"
574370,65,"M",1,"Graduate","Single","Unknown",53,10775,"Blue",6,2,3,1787,8988,0.648,3432,70,0.75,0.166,"open"
573572,55,"M",4,"College","Divorced",NA,36,34173,"Blue",4,2,3,1194,32979,1.056,3731,69,0.816,0.035,"open"
872740,53,NA,3,"Uneducated","Single","below 40K",48,1953,"Blue",6,2,1,1215,738,0.667,4253,72,0.8,0.622,"open"
918835,45,"F",4,"Uneducated","Married","Unknown",26,16317,"Blue",4,3,1,0,16317,0.742,2944,71,0.972,0,"open"
121126,40,"M",5,"Post-Graduate","Single","60-80K",30,1659,"Blue",3,2,2,0,1659,0.585,3838,66,0.692,0,"open"
962999,30,"M",2,"College","Single","60-80K",36,4192,"Blue",1,3,3,1734,2458,0.753,13345,106,0.893,0.414,"open"
844344,44,"M",4,"Unknown","Single","80-120K",34,21573,"Blue",4,1,2,1585,19988,0.621,1384,36,2.273,0.073,"open"
276303,49,NA,3,"Post-Graduate","Married","40-60K",41,1869,"Blue",6,2,2,758,1111,0.91,1549,34,0.478,0.406,"open"
256746,58,"M",0,"Graduate","Divorced","Unknown",36,9097,"Blue",4,2,2,1656,7441,0.813,4174,85,0.7,0.182,"open"
389245,42,"F",4,"Unknown","Single","40-60K",35,1786,"Blue",4,3,3,1316,470,0.704,4306,73,1.086,0.737,"open"
529434,NA,"F",3,"High School","Married","below 40K",36,2187,"Blue",4,2,3,1094,1093,0.843,4222,61,0.649,0.5,"open"
449163,62,"M",0,"College","Married",NA,54,1438.3,"Blue",3,3,4,0,1438.3,0.795,1843,49,0.581,0,"open"
741774,53,"F",0,"Graduate","Single",NA,40,1438.3,"Blue",4,1,4,0,1438.3,0.503,2014,53,0.472,0,"closed"
372084,54,"F",2,"Doctorate","Single","below 40K",42,1694,"Blue",3,4,3,0,1694,0.354,13510,41,0.519,0,"closed"
547754,46,"M",2,"Graduate","Married","40-60K",39,1610,"Blue",4,3,1,0,1610,0.689,4958,87,0.776,0,"open"
348165,38,"F",2,"College","Single","below 40K",21,6899,"Blue",4,1,2,0,6899,0.771,3848,71,0.69,0,"open"
606645,55,"M",2,"High School","Single","120K and more",49,3029,"Blue",6,3,4,1505,1524,0.56,2394,50,0.471,0.497,"open"
409792,33,"F",0,"Uneducated","Single","40-60K",15,1438.3,"Blue",3,2,6,0,1438.3,0.835,17689,49,0.69,0,"closed"
839649,NA,NA,2,"High School","Single","below 40K",35,1686,"Blue",4,6,1,1271,415,1.087,3445,64,0.73,0.754,"open"
482398,38,"M",3,"Graduate","Single","80-120K",31,13637,"Blue",6,1,2,0,13637,0.566,3625,73,3.295,0,"open"
445344,NA,"M",4,"Unknown","Married","below 40K",36,1950,"Blue",1,1,2,998,952,0.619,4630,84,0.714,0.512,"open"
825251,49,"M",4,"Unknown","Unknown","80-120K",29,29690,"Blue",2,2,2,2517,27173,0.769,7640,86,0.564,0.085,"open"
636181,41,"M",1,"Graduate","Single","80-120K",29,21684,"Blue",5,1,3,1748,19936,0.715,1329,24,0.6,0.081,"open"
818157,57,"F",3,"Unknown","Single","below 40K",29,8801,"Blue",6,1,1,1421,7380,0.568,1104,31,0.292,0.161,"open"
757933,46,"M",3,"College","Married","60-80K",38,15483,"Blue",5,3,4,1719,13764,0.686,4678,80,0.509,0.111,"open"
102186,51,NA,1,"Uneducated","Married","Unknown",44,3553,"Blue",6,2,1,0,3553,0.844,4923,89,0.648,0,"open"
929437,43,"F",3,"Unknown","Single","40-60K",34,2656,"Blue",5,3,4,1166,1490,0.586,4171,80,0.818,0.439,"open"
479613,43,"F",4,"Graduate","Married","below 40K",35,6448,"Blue",3,3,0,1464,4984,0.615,NA,88,3.15,0.227,"open"
184252,43,"F",4,"Graduate","Single","40-60K",23,1438.3,"Blue",2,1,1,0,1438.3,0.728,NA,82,0.708,0,"open"
757679,26,NA,2,"High School","Single","Unknown",13,5137,"Blue",5,0,3,0,5137,0.699,2496,49,0.581,0,"open"
543835,33,"F",2,"Doctorate","Unknown","Unknown",21,4651,"Blue",18,3,3,2499,2152,0.766,5097,79,0.795,0.537,"open"
243540,41,"F",3,"College","Single","40-60K",22,2577,"Blue",5,0,2,1582,995,0.697,4734,75,0.596,0.614,"open"
498274,50,"F",0,"High School","Single","40-60K",39,8264,"Blue",5,3,2,2057,6207,0.821,4240,73,0.587,0.249,"open"
857275,53,"F",2,"High School","Single","below 40K",49,9678,"Blue",6,2,3,1710,7968,0.745,7682,90,0.579,0.177,"open"
806549,45,"M",3,"Graduate","Single","60-80K",32,13162,"Blue",2,3,2,0,13162,0.512,1424,38,0.583,0,"closed"
285305,58,"F",0,"Uneducated","Divorced","below 40K",36,9909,"Blue",3,2,6,0,9909,0.466,1844,41,0.64,0,"closed"
223499,59,"M",1,"College","Single","120K and more",47,4789,"Blue",2,4,2,357,4432,0.798,17472,41,0.64,0.075,"closed"
408856,43,"M",2,"Unknown","Single","120K and more",34,33913,"Blue",5,3,4,0,33913,0.901,4160,76,0.9,0,"open"
158181,43,"F",4,"Graduate","Single","Unknown",36,34516,"Silver",4,3,4,1893,32623,0.748,3639,76,1,0.055,"open"
874421,54,"M",3,"Graduate","Married","120K and more",48,8426,"Blue",1,3,2,0,8426,0.96,14378,103,0.717,0,"open"
605666,59,"F",1,"Graduate","Single","40-60K",53,1980,"Blue",2,2,0,1409,571,0.743,5350,96,0.714,0.712,"open"
795076,42,"M",3,"Post-Graduate","Married","40-60K",29,2533,"Blue",3,3,4,1126,1407,0.788,3436,74,0.574,0.445,"open"
519606,44,NA,2,"High School","Single","below 40K",31,1506,"Blue",3,3,3,168,1338,0.671,2312,44,2.335,0.112,"closed"
269386,42,"F",4,"Graduate","Single","40-60K",30,13753,"Blue",6,3,3,2517,11236,0.652,52248,66,0.692,0.183,"closed"
506725,54,NA,2,"Unknown","Married","below 40K",43,6266,"Blue",4,3,3,1819,4447,0.744,1456,27,1.077,0.29,"open"
644941,NA,"F",2,"High School","Married","below 40K",36,1438.3,"Blue",6,3,3,455,983.3,0.626,2090,50,0.562,0.316,"closed"
947561,39,"F",2,"Graduate","Single","below 40K",29,10024,"Silver",3,3,2,913,9111,0.568,3906,78,0.592,0.091,"open"
279879,52,"M",2,"Graduate","Divorced","60-80K",34,4813,"Blue",2,1,1,0,4813,0.693,7477,91,0.655,0,"open"
761531,63,"F",1,"Uneducated","Single","Unknown",55,16312,"Blue",4,3,1,520,15792,0.806,4366,68,0.659,0.032,"open"
611503,54,"F",2,"College","Married","below 40K",48,2473,"Blue",3,2,2,1745,728,0.769,4823,72,0.8,0.706,"open"
165946,53,"M",4,"College","Single","60-80K",42,3096,"Blue",3,3,3,0,3096,0.684,4709,87,0.776,0,"open"
887079,38,"F",3,"High School","Married","below 40K",28,2435,"Blue",4,2,3,1888,547,0.922,1847,39,0.696,0.775,"open"
453147,26,"M",0,"Graduate","Single","60-80K",13,7102,"Blue",3,3,3,0,7102,0.537,2411,41,0.281,0,"open"
221660,38,"F",3,"High School","Single","below 40K",26,1939,"Blue",3,3,3,1484,455,0.576,4790,77,0.75,0.765,"open"
607863,55,"M",2,"Doctorate","Single","80-120K",36,3046,"Blue",6,3,3,2415,631,0.492,3153,57,0.583,0.793,"open"
614717,48,"F",3,"High School","Divorced","40-60K",40,2405,"Blue",3,1,3,1410,995,0.866,4421,79,0.881,0.586,"open"
941829,55,"F",2,"Unknown","Single","below 40K",36,2850,"Blue",3,1,2,2517,333,0.625,4320,85,0.735,0.883,"open"
226391,36,"M",1,"Uneducated","Single","80-120K",30,13005,"Blue",24,2,5,2152,10853,1.424,3023,53,0.767,0.165,"open"
363146,38,"F",2,"Graduate","Single","below 40K",25,9874,"Blue",5,1,2,1059,8815,0.664,NA,70,0.707,0.107,"open"
289336,36,"F",2,"Uneducated","Married","below 40K",31,2754,"Blue",3,2,1,1798,956,0.769,3937,70,0.628,0.653,"open"
628206,51,"M",4,"Graduate","Single","120K and more",42,34516,"Blue",3,2,3,1763,32753,1.266,1550,41,1.05,0.051,"open"
777713,46,"F",4,"Doctorate","Married","Unknown",26,15195,"Blue",3,3,6,0,15195,0.726,2631,41,0.64,0,"closed"
244220,NA,"M",3,"Post-Graduate","Married","80-120K",36,20371,"Blue",5,3,2,1832,18539,0.907,1665,45,4,0.09,"open"
831580,44,"F",3,"Graduate","Single","below 40K",17,8861,"Blue",1,2,3,1149,7712,0.718,8387,102,0.759,0.13,"open"
362760,36,"F",2,"Doctorate","Single","Unknown",23,6966,"Blue",5,2,3,905,6061,0.755,4855,69,0.5,0.13,"open"
995838,NA,"M",2,"Unknown","Married","80-120K",46,10979,"Blue",4,1,1,1889,9090,0.475,NA,33,0.5,0.172,"open"
577267,40,"F",3,"Graduate","Married","below 40K",27,1438.3,"Blue",5,3,3,988,450.3,0.556,3561,72,0.5,0.687,"open"
950920,49,"F",5,"Unknown","Divorced","below 40K",36,9165,"Blue",4,1,4,0,9165,0.597,1846,56,0.647,0,"open"
838787,NA,"F",5,"Post-Graduate","Married","below 40K",33,6519,"Blue",3,1,2,851,5668,0.679,3088,65,0.711,0.131,"open"
222571,54,"M",4,"Graduate","Married",NA,50,2872,"Blue",4,2,0,2035,837,0.613,1770,47,0.741,0.709,"open"
847786,45,"F",5,"Graduate","Single","below 40K",38,2144,"Blue",3,3,0,1492,652,0.96,3859,55,0.571,0.696,"open"
393933,53,"F",2,"Unknown","Single","40-60K",43,6188,"Blue",3,4,4,2517,3671,0.713,1997,43,1.048,0.407,"open"
195626,52,"F",1,"High School","Single","below 40K",40,4119,"Blue",2,1,1,2517,1602,0.754,15215,121,0.862,0.611,"open"
730963,56,NA,1,"Graduate","Single",NA,47,2086,"Blue",5,2,3,1792,294,0.859,5774,84,0.909,0.859,"open"
618130,64,"M",0,"College","Married","below 40K",55,2492,"Blue",5,3,4,1424,1068,0.485,1375,30,0.364,0.571,"open"
132611,50,"F",0,"Doctorate","Single","below 40K",38,2595,"Blue",4,3,3,2353,242,0.924,2526,41,0.577,0.907,"closed"
981096,54,"F",2,"Post-Graduate","Married","below 40K",47,1438.3,"Blue",3,4,3,0,1438.3,1.053,1154,22,0.375,0,"closed"
154350,57,NA,2,"Post-Graduate","Divorced","60-80K",51,5479,"Blue",2,3,3,1200,4279,0.798,7960,86,0.458,0.219,"open"
271537,43,"F",4,"Unknown","Single","Unknown",28,2838,"Blue",2,2,1,1934,904,0.873,8644,87,0.554,0.681,"open"
227988,56,"F",1,"Uneducated","Married","40-60K",40,5366,"Blue",4,2,5,1271,4095,0.558,1748,38,4.5,0.237,"open"
421529,44,"M",2,"Uneducated","Married","40-60K",36,3843,"Blue",3,3,2,1460,2383,0.811,16461,105,4.545,0.38,"open"
561055,46,"M",4,"Uneducated","Single","80-120K",41,34516,"Gold",6,3,2,1104,33412,0.591,1989,47,0.741,0.032,"closed"
813621,40,"M",4,"Graduate","Divorced",NA,30,25188,"Blue",5,3,3,1295,23893,0.557,1513,38,0.583,0.051,"open"
430041,47,"F",3,"Graduate","Divorced","below 40K",42,1438.3,"Blue",3,4,0,0,1438.3,0.635,4735,87,0.673,0,"open"
264018,48,"F",3,"Post-Graduate","Married","Unknown",38,4025,"Blue",6,1,3,0,4025,0.887,4445,92,0.673,0,"open"
364647,61,"F",1,"Graduate","Unknown","40-60K",48,15698,"Silver",2,3,3,2000,13698,0.749,12980,82,0.64,0.127,"open"
237466,53,"F",1,"College","Divorced","Unknown",36,17054,"Blue",3,1,3,0,17054,0.673,4659,72,0.6,0,"open"
643156,48,"F",3,"Uneducated","Married","below 40K",41,4960,"Blue",5,3,2,0,4960,0.882,2430,48,0.548,0,"closed"
872151,55,"F",2,"Uneducated","Married","40-60K",48,3011,"Blue",4,1,1,2138,873,0.565,4439,75,0.875,0.71,"open"
843556,58,"F",3,"Graduate","Married","below 40K",53,5798,"Blue",5,3,2,1794,4004,0.564,1724,45,0.452,0.309,"open"
222291,30,"M",1,"College","Divorced",NA,19,7970,"Blue",4,3,3,0,7970,0.776,1284,30,0.429,0,"closed"
522871,33,"M",2,"Graduate","Married","60-80K",13,1963,"Blue",3,3,3,1721,242,0.68,NA,37,0.762,0.877,"open"
